InicioUtcMs,FinUtcMsExclusivo,Open,High,Low,Close,Volume,MinutosEsperados,MinutosRecibidos,EsParcial
1704272400000,1704274200000,45200.00000000,45363.63000000,45185.39000000,45354.38000000,810.92420000,30,30,False
1704274200000,1704276000000,45354.37000000,45500.00000000,45292.59000000,45344.67000000,1195.36376000,30,30,False
1704276000000,1704277800000,45344.66000000,45398.37000000,45224.01000000,45284.12000000,760.01631000,30,30,False
1704277800000,1704279600000,45284.12000000,45309.58000000,45045.95000000,45151.91000000,1158.57981000,30,30,False
1704279600000,1704281400000,45151.91000000,45174.07000000,44336.00000000,44358.36000000,3378.17703000,30,30,False
1704281400000,1704283200000,44358.35000000,44564.00000000,43500.00000000,43702.88000000,4471.51460000,30,30,False
1704283200000,1704285000000,43702.89000000,43716.00000000,40750.00000000,42316.43000000,14080.32921000,30,30,False
1704285000000,1704286800000,42316.43000000,42794.77000000,42048.00000000,42789.38000000,6075.14038000,30,30,False
1704286800000,1704288600000,42789.39000000,42820.92000000,42315.99000000,42468.28000000,3250.44355000,30,30,False
1704288600000,1704290400000,42468.28000000,42683.26000000,42310.00000000,42529.40000000,2336.60205000,30,30,False
1704290400000,1704292200000,42529.40000000,42532.00000000,42050.00000000,42101.72000000,2601.66254000,30,30,False
1704292200000,1704294000000,42101.71000000,42352.94000000,42064.56000000,42179.99000000,1964.62606000,30,30,False
1704294000000,1704295800000,42180.00000000,42478.60000000,42175.14000000,42419.83000000,2020.80528000,30,30,False
1704295800000,1704297600000,42419.82000000,43009.02000000,42345.18000000,43000.01000000,3154.54303000,30,30,False
1704297600000,1704299400000,43000.01000000,43567.92000000,42881.10000000,43434.39000000,4400.07218000,30,30,False
1704299400000,1704301200000,43434.39000000,43434.40000000,42773.34000000,42992.67000000,2573.74391000,30,30,False
1704301200000,1704303000000,42992.68000000,43034.59000000,42600.00000000,42785.60000000,1689.33158000,30,30,False
1704303000000,1704304800000,42785.60000000,42919.84000000,42637.04000000,42906.00000000,1255.84483000,30,30,False
1704304800000,1704306600000,42906.00000000,43050.00000000,42732.74000000,42749.12000000,1179.15970000,30,30,False
1704306600000,1704308400000,42749.13000000,42797.27000000,42000.00000000,42255.72000000,2134.89026000,30,30,False
1704308400000,1704310200000,42255.72000000,42673.55000000,42161.10000000,42673.55000000,2152.80162000,30,30,False
1704310200000,1704312000000,42673.55000000,43011.10000000,42550.00000000,42596.67000000,1509.49784000,30,30,False
