InicioUtcMs,FinUtcMsExclusivo,Open,High,Low,Close,Volume,MinutosEsperados,MinutosRecibidos,EsParcial
1641592800000,1641600000000,41875.00000000,41879.42000000,41336.82000000,41566.48000000,1753.75678000,120,120,False
1641600000000,1641607200000,41566.48000000,42246.37000000,41558.00000000,41883.41000000,2412.81142000,120,120,False
1641607200000,1641614400000,41883.42000000,41944.44000000,41641.27000000,41810.91000000,1133.43376000,120,120,False
1641614400000,1641621600000,41810.92000000,41999.99000000,41760.00000000,41971.70000000,988.71071000,120,120,False
1641621600000,1641628800000,41971.70000000,41994.66000000,41739.00000000,41913.58000000,1146.77942000,120,120,False
1641628800000,1641636000000,41913.59000000,42187.20000000,41882.19000000,42163.71000000,1807.50937000,120,120,False
1641636000000,1641643200000,42163.71000000,42200.00000000,41767.16000000,41940.22000000,1513.79255000,120,120,False
1641643200000,1641650400000,41940.22000000,42063.23000000,41610.00000000,41905.00000000,1748.95492000,120,120,False
1641650400000,1641657600000,41904.99000000,41997.71000000,41400.00000000,41613.33000000,2422.22393000,120,120,False
1641657600000,1641664800000,41609.60000000,41740.53000000,40801.00000000,40842.12000000,5131.31689000,120,120,False
1641664800000,1641672000000,40842.11000000,41314.11000000,40501.00000000,40831.07000000,7418.42915000,120,120,False
1641672000000,1641679200000,40831.06000000,42061.32000000,40720.00000000,41769.03000000,4227.09648000,120,120,False
1641679200000,1641686400000,41769.03000000,42300.00000000,41656.02000000,41679.74000000,3001.67251000,120,120,False
1641686400000,1641693600000,41679.74000000,41924.57000000,41388.13000000,41809.67000000,2369.47902000,120,120,False
1641693600000,1641700800000,41809.66000000,42170.11000000,41775.90000000,41833.89000000,1886.25056000,120,120,False
1641700800000,1641708000000,41833.90000000,42103.31000000,41715.44000000,41765.90000000,1478.69489000,120,120,False
1641708000000,1641715200000,41765.89000000,41948.40000000,41681.17000000,41791.51000000,982.07631000,120,120,False
1641715200000,1641722400000,41791.50000000,41949.99000000,41470.34000000,41510.01000000,1648.14065000,120,120,False
1641722400000,1641729600000,41510.00000000,41990.00000000,41410.00000000,41857.62000000,1489.34060000,120,120,False
1641729600000,1641736800000,41857.62000000,41923.39000000,41469.48000000,41470.00000000,1476.89053000,120,120,False
1641736800000,1641744000000,41470.00000000,41743.26000000,41200.02000000,41621.11000000,1890.93770000,120,120,False
1641744000000,1641751200000,41621.11000000,42200.00000000,41556.49000000,42094.59000000,2523.42044000,120,120,False
1641751200000,1641758400000,42094.48000000,42740.00000000,41861.94000000,42695.26000000,3279.23043000,120,120,False
1641758400000,1641765600000,42695.27000000,42786.70000000,42286.67000000,42300.00000000,1725.69026000,120,120,False
1641765600000,1641772800000,42300.01000000,42497.26000000,41766.43000000,41864.62000000,1974.24287000,120,120,False
1641772800000,1641780000000,41864.62000000,42037.05000000,41601.00000000,41815.32000000,1740.12877000,120,120,False
1641780000000,1641787200000,41815.32000000,41997.90000000,41711.95000000,41967.59000000,1349.94755000,120,120,False
1641787200000,1641794400000,41967.59000000,42248.50000000,41925.61000000,42031.29000000,1668.62444000,120,120,False
1641794400000,1641801600000,42031.30000000,42149.31000000,41811.70000000,42042.38000000,1547.46076000,120,120,False
1641801600000,1641808800000,42042.38000000,42116.61000000,41710.96000000,41796.01000000,1707.42485000,120,120,False
1641808800000,1641816000000,41796.01000000,41986.00000000,41455.00000000,41565.34000000,2384.76926000,120,120,False
1641816000000,1641823200000,41565.33000000,41616.72000000,40716.00000000,40774.00000000,5902.02569000,120,120,False
1641823200000,1641830400000,40774.01000000,41275.92000000,39650.00000000,40984.33000000,16758.36796000,120,120,False
1641830400000,1641837600000,40984.34000000,42121.63000000,40564.89000000,41184.45000000,10482.83215000,120,120,False
1641837600000,1641844800000,41184.44000000,41723.87000000,41118.36000000,41297.15000000,3174.59573000,120,120,False
1641844800000,1641852000000,41297.15000000,41985.00000000,41158.99000000,41714.13000000,2610.82314000,120,120,False
1641852000000,1641859200000,41714.14000000,41892.87000000,41500.00000000,41822.49000000,1402.16989000,120,120,False
1641859200000,1641866400000,41822.49000000,42062.91000000,41544.64000000,41928.82000000,2110.69873000,120,120,False
1641866400000,1641873600000,41928.82000000,42400.01000000,41818.18000000,42277.98000000,2823.44846000,120,120,False
1641873600000,1641880800000,42277.99000000,42387.78000000,42021.71000000,42110.00000000,2068.15004000,120,120,False
1641880800000,1641888000000,42110.00000000,42280.00000000,41971.37000000,42211.05000000,1814.98064000,120,120,False
1641888000000,1641895200000,42212.21000000,42627.66000000,41843.13000000,41984.80000000,3256.63012000,120,120,False
1641895200000,1641902400000,41984.79000000,42066.61000000,41575.00000000,41809.99000000,2816.00194000,120,120,False
1641902400000,1641909600000,41809.99000000,41956.45000000,41586.03000000,41701.52000000,2110.80933000,120,120,False
1641909600000,1641916800000,41700.74000000,42200.00000000,41268.93000000,41733.93000000,5234.32206000,120,120,False
1641916800000,1641924000000,41733.92000000,43100.00000000,41680.44000000,42549.01000000,9039.59030000,120,120,False
1641924000000,1641931200000,42549.01000000,43086.70000000,42353.07000000,42972.05000000,2857.09815000,120,120,False
1641931200000,1641938400000,42972.04000000,43095.26000000,42643.74000000,42659.20000000,1921.70558000,120,120,False
1641938400000,1641945600000,42664.71000000,42886.28000000,42597.41000000,42729.29000000,1243.00194000,120,120,False
1641945600000,1641952800000,42729.29000000,42965.00000000,42562.20000000,42626.05000000,1729.84323000,120,120,False
1641952800000,1641960000000,42626.04000000,42712.29000000,42450.00000000,42605.02000000,1356.79698000,120,120,False
1641960000000,1641967200000,42605.01000000,42773.64000000,42518.97000000,42705.51000000,1436.28789000,120,120,False
1641967200000,1641974400000,42705.51000000,42867.55000000,42463.13000000,42561.67000000,1900.48649000,120,120,False
1641974400000,1641981600000,42561.66000000,42909.92000000,42508.69000000,42796.83000000,2150.60300000,120,120,False
1641981600000,1641988800000,42796.84000000,43443.60000000,42683.21000000,42935.92000000,4097.95805000,120,120,False
1641988800000,1641996000000,42935.92000000,44078.40000000,42874.01000000,43920.97000000,7636.47184000,120,120,False
1641996000000,1642003200000,43920.96000000,43957.00000000,43401.01000000,43560.29000000,4636.99870000,120,120,False
