InicioUtcMs,FinUtcMsExclusivo,Open,High,Low,Close,Volume,MinutosEsperados,MinutosRecibidos,EsParcial
1704283200000,1704290400000,43702.89000000,43716.00000000,40750.00000000,42529.40000000,25742.51519000,120,120,False
1704290400000,1704297600000,42529.40000000,43009.02000000,42050.00000000,43000.01000000,9741.63691000,120,120,False
1704297600000,1704304800000,43000.01000000,43567.92000000,42600.00000000,42906.00000000,9918.99250000,120,120,False
1704304800000,1704312000000,42906.00000000,43050.00000000,42000.00000000,42596.67000000,6976.34942000,120,120,False
1704312000000,1704319200000,42596.66000000,42966.27000000,42518.70000000,42917.62000000,3624.07042000,120,120,False
1704319200000,1704326400000,42917.61000000,42941.10000000,42591.09000000,42845.23000000,2511.65838000,120,120,False
1704326400000,1704333600000,42845.23000000,42983.77000000,42613.77000000,42708.01000000,2957.80774000,120,120,False
1704333600000,1704340800000,42708.01000000,43220.56000000,42690.02000000,43102.80000000,2530.33081000,120,120,False
1704340800000,1704348000000,43102.79000000,43273.08000000,42955.50000000,43183.74000000,2051.31638000,120,120,False
1704348000000,1704355200000,43183.74000000,43261.64000000,42756.97000000,42763.08000000,3392.07991000,120,120,False
1704355200000,1704362400000,42763.08000000,43084.38000000,42699.83000000,43007.74000000,3062.30774000,120,120,False
1704362400000,1704369600000,43007.73000000,43233.81000000,42616.28000000,43176.32000000,3684.10175000,120,120,False
1704369600000,1704376800000,43176.33000000,43484.84000000,43097.06000000,43346.68000000,3897.72479000,120,120,False
1704376800000,1704384000000,43346.67000000,44329.99000000,43250.00000000,44051.10000000,7701.28544000,120,120,False
1704384000000,1704391200000,44051.10000000,44225.75000000,43777.86000000,43990.01000000,5275.34226000,120,120,False
1704391200000,1704398400000,43990.01000000,44437.50000000,43881.31000000,43956.48000000,4124.17950000,120,120,False
1704398400000,1704405600000,43956.48000000,44690.00000000,43890.90000000,44430.86000000,5582.29454000,120,120,False
1704405600000,1704412800000,44430.86000000,44729.58000000,44050.00000000,44151.10000000,3779.29248000,120,120,False
1704412800000,1704420000000,44151.10000000,44284.00000000,42450.00000000,43376.00000000,7066.82261000,120,120,False
1704420000000,1704427200000,43376.00000000,43972.86000000,43302.00000000,43465.21000000,4654.68003000,120,120,False
1704427200000,1704434400000,43465.21000000,43723.13000000,43187.89000000,43644.15000000,2737.40522000,120,120,False
